tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
11944     1.4960   -0.77369  -0.38569  -0.23670    0.5450    1.5652
15036     0.9130   -0.82087  -0.25738  -0.15247    0.3511    1.3446
18929     0.6105   -0.92416  -0.18029  -0.10827    0.2493    1.2297
23831     0.4125   -1.04892  -0.12581  -0.07683    0.1769    1.1545
30001     0.1815   -1.33594  -0.05749  -0.03520    0.0810    1.0696
 
tau_V = 6.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    58.0500   -2.08552  -1.88817  -1.67470    3.8561    4.8724
 1143    44.6400   -1.88886  -1.77405  -1.52664    3.5152    5.0361
 1286    36.4080   -1.76778  -1.68080  -1.42109    3.2722    5.0185
 1429    31.0020   -1.66788  -1.61411  -1.33913    3.0835    5.0113
 1571    27.2160   -1.59274  -1.55641  -1.27317    2.9316    4.9657
 1714    24.4440   -1.52144  -1.50685  -1.21306    2.7932    4.9615
 1857    22.2000   -1.47134  -1.46748  -1.16838    2.6903    4.8594
 2000    20.2740   -1.44071  -1.42801  -1.13328    2.6095    4.7265
 2143    18.6060   -1.41388  -1.39073  -1.10112    2.5354    4.5625
 2286    17.1420   -1.38774  -1.35581  -1.07045    2.4648    4.4207
 2429    15.8520   -1.35953  -1.32145  -1.03904    2.3925    4.2727
 2571    14.7120   -1.33593  -1.28854  -1.01056    2.3269    4.1266
 2714    13.6920   -1.31837  -1.25521  -0.98461    2.2672    3.9915
 2857    12.7980   -1.27627  -1.22991  -0.95144    2.1908    3.9470
 3000    12.1860   -1.25594  -1.20718  -0.92984    2.1410    3.8938
 3777     9.6600   -1.19374  -1.10953  -0.84857    1.9539    3.4921
 4755     7.3260   -1.09719  -0.99118  -0.73993    1.7037    3.1185
 5986     5.2800   -0.98966  -0.85395  -0.61549    1.4172    2.7027
 7536     3.7800   -0.89656  -0.71446  -0.49500    1.1398    2.3193
 9487     2.5800   -0.79806  -0.56862  -0.36733    0.8458    1.9748
11944     1.6320   -0.77502  -0.41238  -0.25587    0.5892    1.6156
15036     0.9960   -0.80997  -0.27726  -0.16556    0.3812    1.3761
18929     0.6660   -0.90593  -0.19480  -0.11762    0.2708    1.2502
23831     0.4500   -1.02526  -0.13631  -0.08356    0.1924    1.1679
30001     0.1980   -1.30472  -0.06252  -0.03834    0.0883    1.0757
 
